CX,CY,LVX,LVY,ANG,AV,LG,RG,ACT
-0.16057749,0.2737628,0.08563053,-0.19112916,0.090728864,0.012926942,0.0,0.0,3
-0.15965453,0.26886058,0.09315307,-0.21782492,0.089876,-0.01705718,0.0,0.0,2
-0.15872125,0.26398504,0.09396421,-0.21665287,0.089243814,-0.012643799,0.0,0.0,2
-0.15773793,0.25977138,0.09839306,-0.18727034,0.089188434,-0.0011075683,0.0,0.0,3
-0.15668288,0.25497067,0.10740106,-0.21325426,0.087313235,-0.037503924,0.0,0.0,2
-0.15573816,0.25063756,0.096591964,-0.192457,0.08521601,-0.041944556,0.0,0.0,0
-0.15479346,0.24570467,0.096592024,-0.21912403,0.08311879,-0.041944545,0.0,0.0,2
-0.15403919,0.24138787,0.078113295,-0.19171186,0.080453835,-0.05329877,0.0,0.0,2
-0.15330963,0.23779143,0.07542203,-0.1597093,0.078000985,-0.049057014,0.0,0.0,1
-0.15266447,0.23359194,0.064858116,-0.1866284,0.07766464,-0.00672664,0.0,0.0,2
-0.15219918,0.2294931,0.047542937,-0.1821191,0.07666617,-0.019969845,0.0,0.0,0
-0.15173388,0.22479422,0.047542945,-0.20878583,0.07566768,-0.01996985,0.0,0.0,2
-0.15126857,0.22100551,0.047182873,-0.1683561,0.07501989,-0.012955882,0.0,0.0,1
-0.15088005,0.216617,0.03756427,-0.1951106,0.07629536,0.025509467,0.0,0.0,3
-0.1504139,0.21163967,0.04731371,-0.22117934,0.075606816,-0.013771014,0.0,0.0,0
-0.14994773,0.20606233,0.04731371,-0.24784602,0.07491826,-0.013771005,0.0,0.0,0
-0.14948158,0.19988503,0.047313713,-0.27451274,0.07422972,-0.013771032,0.0,0.0,2
-0.1491621,0.19371866,0.033191774,-0.2740014,0.073004015,-0.024514088,0.0,0.0,2
-0.14869718,0.18764414,0.04689427,-0.26996055,0.072604045,-0.007999432,0.0,0.0,2
-0.14834528,0.18180121,0.03593468,-0.2596508,0.07186828,-0.014715342,0.0,0.0,2
-0.14820929,0.17651683,0.015097825,-0.23479295,0.07039243,-0.02951702,0.0,0.0,0
-0.1480732,0.17063242,0.015097846,-0.2614598,0.068916574,-0.029516995,0.0,0.0,2
-0.14810172,0.1652268,-0.0008182127,-0.2401577,0.06690987,-0.04013417,0.0,0.0,2
-0.14814015,0.16073392,-0.0020857768,-0.19960384,0.065167874,-0.03484001,0.0,0.0,3
-0.14809856,0.15565224,0.007959383,-0.22569183,0.061404187,-0.075273536,0.0,0.0,2
-0.14794311,0.15070517,0.018680459,-0.21974117,0.058304995,-0.061983943,0.0,0.0,2
-0.14795685,0.14567049,0.0024566096,-0.22362134,0.05451612,-0.075777546,0.0,0.0,3
-0.14789896,0.14003521,0.011433777,-0.25026238,0.04893161,-0.11169006,0.0,0.0,2
-0.14774656,0.13537975,0.020210514,-0.20675206,0.04402126,-0.09820705,0.0,0.0,2
-0.14753485,0.13110974,0.02572881,-0.1896514,0.039517965,-0.090065874,0.0,0.0,2
-0.14727755,0.12709795,0.029973691,-0.1781964,0.035329554,-0.08376825,0.0,0.0,1
-0.14711294,0.122481115,0.0183395,-0.20514874,0.033473425,-0.037122734,0.0,0.0,2
-0.14691086,0.118068844,0.021827374,-0.19606534,0.031872954,-0.032009218,0.0,0.0,2
-0.1466197,0.11421669,0.030207282,-0.17118563,0.030797703,-0.021505171,0.0,0.0,1
-0.14642057,0.10976394,0.018663585,-0.19792509,0.032033976,0.024725432,0.0,0.0,3
-0.14614439,0.10471559,0.028320435,-0.22435948,0.031334504,-0.013989401,0.0,0.0,0
-0.14586821,0.09906715,0.028320437,-0.2510262,0.030635038,-0.0139893945,0.0,0.0,2
-0.14573726,0.09397131,0.0143766105,-0.22645718,0.029372653,-0.025247658,0.0,0.0,1
-0.1456751,0.08827315,0.0057544787,-0.25326195,0.029837774,0.009302162,0.0,0.0,2
-0.14545575,0.082552895,0.020674367,-0.25425875,0.031081928,0.024883142,0.0,0.0,2
-0.14514236,0.07728833,0.02953158,-0.23401931,0.032861054,0.03558262,0.0,0.0,1
-0.14491864,0.071415864,0.018288624,-0.26109317,0.036895588,0.08069091,0.0,0.0,2
-0.14474297,0.06600474,0.013580454,-0.2405949,0.040827688,0.07864205,0.0,0.0,1
-0.14464912,0.059992585,0.0033322065,-0.267385,0.04681233,0.1196926,0.0,0.0,2
-0.1446844,0.054116044,-0.009089156,-0.2613641,0.05230563,0.10986612,0.0,0.0,3
-0.14462766,0.0476575,0.0024678907,-0.28716156,0.055470392,0.0632952,0.0,0.0,2
-0.1446887,0.041159403,-0.008853202,-0.28890908,0.058186788,0.054327894,0.0,0.0,2
-0.14493522,0.035322055,-0.026764467,-0.2595192,0.06027189,0.041702107,0.0,0.0,2
-0.14507322,0.029654726,-0.01655375,-0.25199583,0.06300098,0.05458185,0.0,0.0,2
-0.14540061,0.024093255,-0.03475298,-0.24726245,0.06499203,0.039821334,0.0,0.0,2
-0.14575358,0.018975316,-0.037398614,-0.22755562,0.06707347,0.041628525,0.0,0.0,3
-0.14603177,0.013271651,-0.027999967,-0.25350422,0.06725869,0.0037042447,0.0,0.0,2
-0.14634475,0.0077446196,-0.03148766,-0.24565269,0.06744334,0.0036930118,0.0,1.0,2
-0.14657602,0.003394506,-0.006298106,-0.19302037,0.049767647,-0.3548454,0.0,1.0,2
-0.1468832,0.00028303624,0.004907802,-0.1375,0.014513698,-0.70516455,0.0,1.0,1
-0.14733028,-0.0029402995,0.00088340434,-0.14345291,-0.03056739,-0.90172327,1.0,1.0,1
-0.14781685,-0.005766132,-0.01370433,-0.1269805,-0.06345803,-0.65571034,1.0,1.0,0
-0.14818755,-0.008335187,-0.01648197,-0.11518906,-0.08381923,-0.40719956,1.0,1.0,0
-0.14850263,-0.010402634,-0.01531864,-0.09288027,-0.09986901,-0.32098436,1.0,1.0,0
-0.14876528,-0.011974659,-0.013987439,-0.07073932,-0.112036765,-0.24334033,1.0,1.0,0
-0.14898673,-0.013000514,-0.011772203,-0.04641285,-0.12235735,-0.20640847,1.0,1.0,0
-0.14914723,-0.013610735,-0.0113040935,-0.02751898,-0.12706582,-0.09416028,1.0,1.0,0
-0.14923334,-0.013761546,-0.007428877,-0.0067991237,-0.12824637,-0.02361739,1.0,1.0,0
-0.14923973,-0.013542678,-0.002299998,0.009890911,-0.12660007,0.032918535,1.0,1.0,0
-0.14919738,-0.013015535,0.0002904705,0.023758376,-0.12267488,0.07850914,1.0,1.0,0
-0.14911738,-0.012279501,0.0025195205,0.03315216,-0.117224865,0.109003805,1.0,1.0,0
-0.14901324,-0.011461105,0.0043056374,0.036839657,-0.11114816,0.12153654,1.0,1.0,0
-0.14889736,-0.01067765,0.0056802696,0.035247322,-0.10528742,0.11721696,1.0,1.0,0
-0.14877892,-0.010011711,0.006763761,0.029946623,-0.10024648,0.10082032,1.0,1.0,0
-0.148662,-0.009499481,0.007717511,0.023025919,-0.096299455,0.078942254,1.0,1.0,0
-0.14854574,-0.009132948,0.008696413,0.016476503,-0.09339714,0.05804815,1.0,1.0,0
-0.14843264,-0.008871701,0.009159857,0.011745245,-0.091259584,0.042753916,1.0,1.0,0
-0.14833193,-0.008659878,0.008308121,0.00951946,-0.08949932,0.035211932,1.0,1.0,0
-0.14824143,-0.0084437635,0.0072314455,0.009712399,-0.087698765,0.036011413,1.0,1.0,0
-0.14814663,-0.008183053,0.007314579,0.011715021,-0.08554876,0.042994082,1.0,1.0,0
-0.1480298,-0.007857217,0.009025237,0.014630556,-0.08291283,0.052719016,1.0,1.0,0
-0.14789096,-0.007467082,0.010726226,0.017511142,-0.07979399,0.0623774,1.0,1.0,0
-0.14773197,-0.0070290947,0.012369411,0.019650303,-0.07630114,0.06985718,1.0,1.0,0
-0.14755554,-0.0065675043,0.013926168,0.020698765,-0.07261211,0.073780715,1.0,1.0,0
-0.14736414,-0.006107023,0.015395174,0.020643959,-0.06890871,0.07406818,1.0,1.0,0
-0.1471633,-0.005666175,0.016480338,0.019751463,-0.06534076,0.07136201,1.0,1.0,0
-0.1469655,-0.00525476,0.016396437,0.018428318,-0.06199459,0.06692983,1.0,1.0,0
-0.14678164,-0.004873207,0.015231629,0.017081324,-0.05887243,0.062449336,1.0,1.0,0
-0.14661542,-0.004514935,0.01363943,0.016038936,-0.055920463,0.05904184,1.0,1.0,0
-0.14646283,-0.0041690376,0.012354979,0.0154765975,-0.053055696,0.05729402,1.0,1.0,0
-0.14631557,-0.0038246776,0.011834072,0.015407796,-0.050193425,0.05724116,1.0,1.0,0
-0.14616461,-0.0034732365,0.012132966,0.015718898,-0.047268625,0.05849125,1.0,1.0,0
-0.14600411,-0.0031101727,0.0129951965,0.016228557,-0.044247165,0.060426243,1.0,1.0,0
-0.14583215,-0.002735343,0.014035588,0.016749682,-0.041126724,0.062408052,1.0,1.0,0
-0.14565058,-0.0023516798,0.014913326,0.017137958,-0.037929762,0.06394035,1.0,1.0,0
-0.14546356,-0.001963761,0.015432197,0.017317437,-0.034692056,0.0647562,1.0,1.0,0
-0.14527512,-0.0015765214,0.015558402,0.017282983,-0.03145067,0.06482987,1.0,1.0,0
-0.14508876,-0.0011936092,0.015380223,0.017084273,-0.02823444,0.06432633,1.0,1.0,0
-0.14490613,-0.00081688404,0.015044481,0.016799962,-0.025058718,0.063515395,1.0,1.0,0
-0.14472742,-0.00044648885,0.014697929,0.016510947,-0.021924732,0.062680125,1.0,1.0,0
-0.14455147,-8.117199e-05,0.014448533,0.01627936,-0.018822612,0.062041946,1.0,1.0,0
-0.14437675,0.00028106928,0.014349629,0.016137633,-0.015736587,0.061719805,1.0,1.0,0
-0.14420147,0.0006424165,0.014402637,0.016087439,-0.01265035,0.061724097,1.0,1.0,0
-0.14407119,0.0006374097,0.012964273,-0.00022317824,-0.012590245,0.001200969,1.0,1.0,0
-0.14398393,0.00063029287,0.0086902175,-0.00031541518,-0.012552555,0.0007544082,1.0,1.0,0
-0.14394006,0.000627718,0.004367122,-0.00011317768,-0.012532914,0.00039295055,1.0,1.0,3
-0.14384632,0.0006223536,0.009335122,-0.00023768788,-0.012490852,0.00084126525,1.0,1.0,0
-0.14379577,0.00061949255,0.005027362,-0.00012806553,-0.012468193,0.00045305197,1.0,1.0,0
-0.14378862,0.0006190634,0.0007196254,-1.8388206e-05,-0.012464942,6.4838256e-05,1.0,1.0,0
-0.14379978,0.0006193495,-0.0011380664,1.1364166e-05,-0.012447842,0.00033256196,1.0,1.0,0
-0.14380912,0.00061956403,-0.00094835664,9.239725e-06,-0.012433591,0.00027716332,1.0,1.0,0
-0.14381142,0.00061963557,-0.00024001936,2.3158711e-06,-0.012429981,7.016389e-05,1.0,1.0,0
-0.14380999,0.00061963557,0.00014815283,-1.4323037e-06,-0.012432213,-4.331336e-05,1.0,1.0,0
-0.14380828,0.00061956403,0.00016967299,-1.6385657e-06,-0.012434775,-4.958209e-05,1.0,1.0,0
-0.1438077,0.00061956403,6.04895e-05,-5.7938115e-07,-0.012435669,-1.7691274e-05,1.0,1.0,0
-0.14380789,0.00061956403,-1.5404916e-05,1.493738e-07,-0.012435433,4.4960784e-06,1.0,1.0,0
-0.14380817,0.00061956403,-2.8882172e-05,2.7913669e-07,-0.012434999,8.443633e-06,1.0,1.0,0
-0.14380828,0.00061956403,-1.3401956e-05,1.2876522e-07,-0.012434803,3.9113083e-06,1.0,1.0,0
-0.14380828,0.00061956403,6.713448e-07,-1.07001386e-08,-0.012434814,-1.7629517e-07,1.0,1.0,0
-0.14380828,0.00061956403,4.667153e-06,-4.7402686e-08,-0.012434876,-1.3873098e-06,1.0,1.0,0
-0.14380828,0.00061956403,2.7496003e-06,-3.3654125e-08,-0.0124349175,-8.7406954e-07,1.0,1.0,0
-0.14380828,0.00061956403,2.6993354e-07,-1.5169157e-08,-0.012434923,-9.513927e-08,1.0,1.0,0
-0.14380828,0.00061956403,-7.0797444e-07,1.4373591e-08,-0.012434915,1.9143936e-07,1.0,1.0,0
-0.14380828,0.00061956403,-5.422668e-07,-5.4666867e-09,-0.012434908,1.5895175e-07,1.0,1.0,0
-0.14380828,0.00061956403,-1.3624756e-07,1.502694e-08,-0.0124349035,1.102002e-07,1.0,1.0,0
-0.14380828,0.00061956403,1.0154978e-07,-1.479326e-08,-0.012434912,-1.2439632e-07,1.0,1.0,0
-0.14380828,0.00061956403,1.2562069e-07,-1.4612642e-08,-0.012434919,-1.1901187e-07,1.0,1.0,0
-0.14380828,0.00061956403,7.6444756e-08,-1.5121369e-08,-0.012434928,-1.3629956e-07,1.0,1.0,0
-0.14380828,0.00061956403,3.0733368e-08,-1.604509e-08,-0.012434934,-9.8113915e-08,1.0,1.0,0
-0.14380828,0.00061956403,-8.232378e-09,-1.4712266e-08,-0.012434936,3.0737468e-09,1.0,1.0,0
-0.14380828,0.00061956403,-3.5381316e-08,-4.9740323e-09,-0.012434934,7.617762e-08,1.0,1.0,0
-0.14380828,0.00061956403,-5.5033247e-08,1.0887357e-08,-0.01243493,1.3134972e-07,1.0,1.0,0
